x,y,z,xArrow,yArrow,zArrow,label 
-6,2,8,0.057692307692307696,-0.019230769230769232,-0.07692307692307693,1858
-6,2,9,0.049586776859504134,-0.01652892561983471,-0.0743801652892562,1859
-6,3,-10,0.041379310344827586,-0.020689655172413793,0.06896551724137931,1860
-6,3,-9,0.047619047619047616,-0.023809523809523808,0.07142857142857142,1861
-6,3,-8,0.05504587155963303,-0.027522935779816515,0.07339449541284404,1862
-6,3,-7,0.06382978723404255,-0.031914893617021274,0.07446808510638298,1863
-6,3,-6,0.07407407407407407,-0.037037037037037035,0.07407407407407407,1864
-6,3,-5,0.08571428571428572,-0.04285714285714286,0.07142857142857142,1865
-6,3,-4,0.09836065573770492,-0.04918032786885246,0.06557377049180328,1866
-6,3,-3,0.1111111111111111,-0.05555555555555555,0.05555555555555555,1867
-6,3,-2,0.12244897959183673,-0.061224489795918366,0.04081632653061224,1868
-6,3,-1,0.13043478260869565,-0.06521739130434782,0.021739130434782608,1869
-6,3,0,0.13333333333333333,-0.06666666666666667,0.0,1870
-6,3,1,0.13043478260869565,-0.06521739130434782,-0.021739130434782608,1871
-6,3,2,0.12244897959183673,-0.061224489795918366,-0.04081632653061224,1872
-6,3,3,0.1111111111111111,-0.05555555555555555,-0.05555555555555555,1873
-6,3,4,0.09836065573770492,-0.04918032786885246,-0.06557377049180328,1874
-6,3,5,0.08571428571428572,-0.04285714285714286,-0.07142857142857142,1875
-6,3,6,0.07407407407407407,-0.037037037037037035,-0.07407407407407407,1876
-6,3,7,0.06382978723404255,-0.031914893617021274,-0.07446808510638298,1877
-6,3,8,0.05504587155963303,-0.027522935779816515,-0.07339449541284404,1878
-6,3,9,0.047619047619047616,-0.023809523809523808,-0.07142857142857142,1879
-6,4,-10,0.039473684210526314,-0.02631578947368421,0.06578947368421052,1880
-6,4,-9,0.045112781954887216,-0.03007518796992481,0.06766917293233082,1881
-6,4,-8,0.05172413793103448,-0.034482758620689655,0.06896551724137931,1882
-6,4,-7,0.0594059405940594,-0.039603960396039604,0.06930693069306931,1883
-6,4,-6,0.06818181818181818,-0.045454545454545456,0.06818181818181818,1884
-6,4,-5,0.07792207792207792,-0.05194805194805195,0.06493506493506493,1885
-6,4,-4,0.08823529411764706,-0.058823529411764705,0.058823529411764705,1886
-6,4,-3,0.09836065573770492,-0.06557377049180328,0.04918032786885246,1887
-6,4,-2,0.10714285714285714,-0.07142857142857142,0.03571428571428571,1888
-6,4,-1,0.11320754716981132,-0.07547169811320754,0.018867924528301886,1889
-6,4,0,0.11538461538461539,-0.07692307692307693,0.0,1890
-6,4,1,0.11320754716981132,-0.07547169811320754,-0.018867924528301886,1891
-6,4,2,0.10714285714285714,-0.07142857142857142,-0.03571428571428571,1892
-6,4,3,0.09836065573770492,-0.06557377049180328,-0.04918032786885246,1893
-6,4,4,0.08823529411764706,-0.058823529411764705,-0.058823529411764705,1894
-6,4,5,0.07792207792207792,-0.05194805194805195,-0.06493506493506493,1895
-6,4,6,0.06818181818181818,-0.045454545454545456,-0.06818181818181818,1896
-6,4,7,0.0594059405940594,-0.039603960396039604,-0.06930693069306931,1897
-6,4,8,0.05172413793103448,-0.034482758620689655,-0.06896551724137931,1898
-6,4,9,0.045112781954887216,-0.03007518796992481,-0.06766917293233082,1899
-6,5,-10,0.037267080745341616,-0.031055900621118012,0.062111801242236024,1900
-6,5,-9,0.04225352112676056,-0.035211267605633804,0.06338028169014084,1901
-6,5,-8,0.048,-0.04,0.064,1902
-6,5,-7,0.05454545454545454,-0.045454545454545456,0.06363636363636363,1903
-6,5,-6,0.061855670103092786,-0.05154639175257732,0.061855670103092786,1904
-6,5,-5,0.06976744186046512,-0.05813953488372093,0.05813953488372093,1905
-6,5,-4,0.07792207792207792,-0.06493506493506493,0.05194805194805195,1906
-6,5,-3,0.08571428571428572,-0.07142857142857142,0.04285714285714286,1907
-6,5,-2,0.09230769230769231,-0.07692307692307693,0.03076923076923077,1908
-6,5,-1,0.0967741935483871,-0.08064516129032258,0.016129032258064516,1909
-6,5,0,0.09836065573770492,-0.08196721311475409,0.0,1910
-6,5,1,0.0967741935483871,-0.08064516129032258,-0.016129032258064516,1911
-6,5,2,0.09230769230769231,-0.07692307692307693,-0.03076923076923077,1912
-6,5,3,0.08571428571428572,-0.07142857142857142,-0.04285714285714286,1913
-6,5,4,0.07792207792207792,-0.06493506493506493,-0.05194805194805195,1914
-6,5,5,0.06976744186046512,-0.05813953488372093,-0.05813953488372093,1915
-6,5,6,0.061855670103092786,-0.05154639175257732,-0.061855670103092786,1916
-6,5,7,0.05454545454545454,-0.045454545454545456,-0.06363636363636363,1917
-6,5,8,0.048,-0.04,-0.064,1918
-6,5,9,0.04225352112676056,-0.035211267605633804,-0.06338028169014084,1919
-6,6,-10,0.03488372093023256,-0.03488372093023256,0.05813953488372093,1920
-6,6,-9,0.0392156862745098,-0.0392156862745098,0.058823529411764705,1921
-6,6,-8,0.04411764705882353,-0.04411764705882353,0.058823529411764705,1922
-6,6,-7,0.049586776859504134,-0.049586776859504134,0.05785123966942149,1923
-6,6,-6,0.05555555555555555,-0.05555555555555555,0.05555555555555555,1924
-6,6,-5,0.061855670103092786,-0.061855670103092786,0.05154639175257732,1925
-6,6,-4,0.06818181818181818,-0.06818181818181818,0.045454545454545456,1926
-6,6,-3,0.07407407407407407,-0.07407407407407407,0.037037037037037035,1927
-6,6,-2,0.07894736842105263,-0.07894736842105263,0.02631578947368421,1928
-6,6,-1,0.0821917808219178,-0.0821917808219178,0.0136986301369863,1929
-6,6,0,0.08333333333333333,-0.08333333333333333,0.0,1930
-6,6,1,0.0821917808219178,-0.0821917808219178,-0.0136986301369863,1931
-6,6,2,0.07894736842105263,-0.07894736842105263,-0.02631578947368421,1932
-6,6,3,0.07407407407407407,-0.07407407407407407,-0.037037037037037035,1933
-6,6,4,0.06818181818181818,-0.06818181818181818,-0.045454545454545456,1934
-6,6,5,0.061855670103092786,-0.061855670103092786,-0.05154639175257732,1935
-6,6,6,0.05555555555555555,-0.05555555555555555,-0.05555555555555555,1936
-6,6,7,0.049586776859504134,-0.049586776859504134,-0.05785123966942149,1937
-6,6,8,0.04411764705882353,-0.04411764705882353,-0.058823529411764705,1938
-6,6,9,0.0392156862745098,-0.0392156862745098,-0.058823529411764705,1939
-6,7,-10,0.032432432432432434,-0.03783783783783784,0.05405405405405406,1940
-6,7,-9,0.03614457831325301,-0.04216867469879518,0.05421686746987952,1941
-6,7,-8,0.040268456375838924,-0.04697986577181208,0.053691275167785234,1942
-6,7,-7,0.04477611940298507,-0.05223880597014925,0.05223880597014925,1943
-6,7,-6,0.049586776859504134,-0.05785123966942149,0.049586776859504134,1944
-6,7,-5,0.05454545454545454,-0.06363636363636363,0.045454545454545456,1945
-6,7,-4,0.0594059405940594,-0.06930693069306931,0.039603960396039604,1946
-6,7,-3,0.06382978723404255,-0.07446808510638298,0.031914893617021274,1947
-6,7,-2,0.06741573033707865,-0.07865168539325842,0.02247191011235955,1948
-6,7,-1,0.06976744186046512,-0.08139534883720931,0.011627906976744186,1949
-6,7,0,0.07058823529411765,-0.08235294117647059,0.0,1950
-6,7,1,0.06976744186046512,-0.08139534883720931,-0.011627906976744186,1951
-6,7,2,0.06741573033707865,-0.07865168539325842,-0.02247191011235955,1952
-6,7,3,0.06382978723404255,-0.07446808510638298,-0.031914893617021274,1953
-6,7,4,0.0594059405940594,-0.06930693069306931,-0.039603960396039604,1954
-6,7,5,0.05454545454545454,-0.06363636363636363,-0.045454545454545456,1955
-6,7,6,0.049586776859504134,-0.05785123966942149,-0.049586776859504134,1956
-6,7,7,0.04477611940298507,-0.05223880597014925,-0.05223880597014925,1957
-6,7,8,0.040268456375838924,-0.04697986577181208,-0.053691275167785234,1958
-6,7,9,0.03614457831325301,-0.04216867469879518,-0.05421686746987952,1959
-6,8,-10,0.03,-0.04,0.05,1960
-6,8,-9,0.03314917127071823,-0.04419889502762431,0.049723756906077346,1961
-6,8,-8,0.036585365853658534,-0.04878048780487805,0.04878048780487805,1962
-6,8,-7,0.040268456375838924,-0.053691275167785234,0.04697986577181208,1963
-6,8,-6,0.04411764705882353,-0.058823529411764705,0.04411764705882353,1964
-6,8,-5,0.048,-0.064,0.04,1965
-6,8,-4,0.05172413793103448,-0.06896551724137931,0.034482758620689655,1966
-6,8,-3,0.05504587155963303,-0.07339449541284404,0.027522935779816515,1967
-6,8,-2,0.057692307692307696,-0.07692307692307693,0.019230769230769232,1968
-6,8,-1,0.0594059405940594,-0.07920792079207921,0.009900990099009901,1969
-6,8,0,0.06,-0.08,0.0,1970
-6,8,1,0.0594059405940594,-0.07920792079207921,-0.009900990099009901,1971
-6,8,2,0.057692307692307696,-0.07692307692307693,-0.019230769230769232,1972
-6,8,3,0.05504587155963303,-0.07339449541284404,-0.027522935779816515,1973
-6,8,4,0.05172413793103448,-0.06896551724137931,-0.034482758620689655,1974
-6,8,5,0.048,-0.064,-0.04,1975
-6,8,6,0.04411764705882353,-0.058823529411764705,-0.04411764705882353,1976
-6,8,7,0.040268456375838924,-0.053691275167785234,-0.04697986577181208,1977
-6,8,8,0.036585365853658534,-0.04878048780487805,-0.04878048780487805,1978
-6,8,9,0.03314917127071823,-0.04419889502762431,-0.049723756906077346,1979
-6,9,-10,0.027649769585253458,-0.041474654377880185,0.04608294930875576,1980
-6,9,-9,0.030303030303030304,-0.045454545454545456,0.045454545454545456,1981
-6,9,-8,0.03314917127071823,-0.049723756906077346,0.04419889502762431,1982
-6,9,-7,0.03614457831325301,-0.05421686746987952,0.04216867469879518,1983
-6,9,-6,0.0392156862745098,-0.058823529411764705,0.0392156862745098,1984
-6,9,-5,0.04225352112676056,-0.06338028169014084,0.035211267605633804,1985
-6,9,-4,0.045112781954887216,-0.06766917293233082,0.03007518796992481,1986
-6,9,-3,0.047619047619047616,-0.07142857142857142,0.023809523809523808,1987
-6,9,-2,0.049586776859504134,-0.0743801652892562,0.01652892561983471,1988
-6,9,-1,0.05084745762711865,-0.07627118644067797,0.00847457627118644,1989
-6,9,0,0.05128205128205128,-0.07692307692307693,0.0,1990
-6,9,1,0.05084745762711865,-0.07627118644067797,-0.00847457627118644,1991
-6,9,2,0.049586776859504134,-0.0743801652892562,-0.01652892561983471,1992
-6,9,3,0.047619047619047616,-0.07142857142857142,-0.023809523809523808,1993
-6,9,4,0.045112781954887216,-0.06766917293233082,-0.03007518796992481,1994
-6,9,5,0.04225352112676056,-0.06338028169014084,-0.035211267605633804,1995
-6,9,6,0.0392156862745098,-0.058823529411764705,-0.0392156862745098,1996
-6,9,7,0.03614457831325301,-0.05421686746987952,-0.04216867469879518,1997
-6,9,8,0.03314917127071823,-0.049723756906077346,-0.04419889502762431,1998
-6,9,9,0.030303030303030304,-0.045454545454545456,-0.045454545454545456,1999
-5,-10,-10,0.022222222222222223,0.044444444444444446,0.044444444444444446,2000
-5,-10,-9,0.024271844660194174,0.04854368932038835,0.043689320388349516,2001
-5,-10,-8,0.026455026455026454,0.05291005291005291,0.042328042328042326,2002
-5,-10,-7,0.028735632183908046,0.05747126436781609,0.040229885057471264,2003
-5,-10,-6,0.031055900621118012,0.062111801242236024,0.037267080745341616,2004
-5,-10,-5,0.03333333333333333,0.06666666666666667,0.03333333333333333,2005
-5,-10,-4,0.03546099290780142,0.07092198581560284,0.028368794326241134,2006
-5,-10,-3,0.03731343283582089,0.07462686567164178,0.022388059701492536,2007
-5,-10,-2,0.03875968992248062,0.07751937984496124,0.015503875968992248,2008
-5,-10,-1,0.03968253968253968,0.07936507936507936,0.007936507936507936,2009
-5,-10,0,0.04,0.08,0.0,2010
-5,-10,1,0.03968253968253968,0.07936507936507936,-0.007936507936507936,2011
-5,-10,2,0.03875968992248062,0.07751937984496124,-0.015503875968992248,2012
-5,-10,3,0.03731343283582089,0.07462686567164178,-0.022388059701492536,2013
-5,-10,4,0.03546099290780142,0.07092198581560284,-0.028368794326241134,2014
-5,-10,5,0.03333333333333333,0.06666666666666667,-0.03333333333333333,2015
-5,-10,6,0.031055900621118012,0.062111801242236024,-0.037267080745341616,2016
-5,-10,7,0.028735632183908046,0.05747126436781609,-0.040229885057471264,2017
-5,-10,8,0.026455026455026454,0.05291005291005291,-0.042328042328042326,2018
-5,-10,9,0.024271844660194174,0.04854368932038835,-0.043689320388349516,2019
-5,-9,-10,0.024271844660194174,0.043689320388349516,0.04854368932038835,2020
-5,-9,-9,0.026737967914438502,0.0481283422459893,0.0481283422459893,2021
-5,-9,-8,0.029411764705882353,0.052941176470588235,0.047058823529411764,2022
-5,-9,-7,0.03225806451612903,0.05806451612903226,0.04516129032258064,2023
-5,-9,-6,0.035211267605633804,0.06338028169014084,0.04225352112676056,2024
-5,-9,-5,0.03816793893129771,0.06870229007633588,0.03816793893129771,2025
-5,-9,-4,0.040983606557377046,0.07377049180327869,0.03278688524590164,2026
-5,-9,-3,0.043478260869565216,0.0782608695652174,0.02608695652173913,2027
-5,-9,-2,0.045454545454545456,0.08181818181818182,0.01818181818181818,2028
-5,-9,-1,0.04672897196261682,0.08411214953271028,0.009345794392523364,2029
-5,-9,0,0.04716981132075472,0.08490566037735849,0.0,2030
-5,-9,1,0.04672897196261682,0.08411214953271028,-0.009345794392523364,2031
-5,-9,2,0.045454545454545456,0.08181818181818182,-0.01818181818181818,2032
-5,-9,3,0.043478260869565216,0.0782608695652174,-0.02608695652173913,2033
-5,-9,4,0.040983606557377046,0.07377049180327869,-0.03278688524590164,2034
-5,-9,5,0.03816793893129771,0.06870229007633588,-0.03816793893129771,2035
-5,-9,6,0.035211267605633804,0.06338028169014084,-0.04225352112676056,2036
-5,-9,7,0.03225806451612903,0.05806451612903226,-0.04516129032258064,2037
-5,-9,8,0.029411764705882353,0.052941176470588235,-0.047058823529411764,2038
-5,-9,9,0.026737967914438502,0.0481283422459893,-0.0481283422459893,2039
-5,-8,-10,0.026455026455026454,0.042328042328042326,0.05291005291005291,2040
-5,-8,-9,0.029411764705882353,0.047058823529411764,0.052941176470588235,2041
-5,-8,-8,0.032679738562091505,0.05228758169934641,0.05228758169934641,2042
-5,-8,-7,0.036231884057971016,0.057971014492753624,0.050724637681159424,2043
-5,-8,-6,0.04,0.064,0.048,2044
-5,-8,-5,0.043859649122807015,0.07017543859649122,0.043859649122807015,2045
-5,-8,-4,0.047619047619047616,0.0761904761904762,0.0380952380952381,2046
-5,-8,-3,0.05102040816326531,0.08163265306122448,0.030612244897959183,2047
-5,-8,-2,0.053763440860215055,0.08602150537634409,0.021505376344086023,2048
-5,-8,-1,0.05555555555555555,0.08888888888888889,0.011111111111111112,2049
-5,-8,0,0.056179775280898875,0.0898876404494382,0.0,2050
-5,-8,1,0.05555555555555555,0.08888888888888889,-0.011111111111111112,2051
-5,-8,2,0.053763440860215055,0.08602150537634409,-0.021505376344086023,2052
-5,-8,3,0.05102040816326531,0.08163265306122448,-0.030612244897959183,2053
-5,-8,4,0.047619047619047616,0.0761904761904762,-0.0380952380952381,2054
-5,-8,5,0.043859649122807015,0.07017543859649122,-0.043859649122807015,2055
-5,-8,6,0.04,0.064,-0.048,2056
-5,-8,7,0.036231884057971016,0.057971014492753624,-0.050724637681159424,2057
-5,-8,8,0.032679738562091505,0.05228758169934641,-0.05228758169934641,2058
-5,-8,9,0.029411764705882353,0.047058823529411764,-0.052941176470588235,2059
-5,-7,-10,0.028735632183908046,0.040229885057471264,0.05747126436781609,2060
-5,-7,-9,0.03225806451612903,0.04516129032258064,0.05806451612903226,2061
-5,-7,-8,0.036231884057971016,0.050724637681159424,0.057971014492753624,2062
-5,-7,-7,0.04065040650406504,0.056910569105691054,0.056910569105691054,2063
-5,-7,-6,0.045454545454545456,0.06363636363636363,0.05454545454545454,2064
-5,-7,-5,0.050505050505050504,0.0707070707070707,0.050505050505050504,2065
-5,-7,-4,0.05555555555555555,0.07777777777777778,0.044444444444444446,2066
-5,-7,-3,0.060240963855421686,0.08433734939759036,0.03614457831325301,2067
-5,-7,-2,0.0641025641025641,0.08974358974358974,0.02564102564102564,2068
-5,-7,-1,0.06666666666666667,0.09333333333333334,0.013333333333333334,2069
-5,-7,0,0.06756756756756757,0.0945945945945946,0.0,2070
-5,-7,1,0.06666666666666667,0.09333333333333334,-0.013333333333333334,2071
-5,-7,2,0.0641025641025641,0.08974358974358974,-0.02564102564102564,2072
-5,-7,3,0.060240963855421686,0.08433734939759036,-0.03614457831325301,2073
-5,-7,4,0.05555555555555555,0.07777777777777778,-0.044444444444444446,2074
-5,-7,5,0.050505050505050504,0.0707070707070707,-0.050505050505050504,2075
-5,-7,6,0.045454545454545456,0.06363636363636363,-0.05454545454545454,2076
-5,-7,7,0.04065040650406504,0.056910569105691054,-0.056910569105691054,2077
-5,-7,8,0.036231884057971016,0.050724637681159424,-0.057971014492753624,2078
-5,-7,9,0.03225806451612903,0.04516129032258064,-0.05806451612903226,2079
-5,-6,-10,0.031055900621118012,0.037267080745341616,0.062111801242236024,2080
-5,-6,-9,0.035211267605633804,0.04225352112676056,0.06338028169014084,2081
-5,-6,-8,0.04,0.048,0.064,2082
-5,-6,-7,0.045454545454545456,0.05454545454545454,0.06363636363636363,2083
-5,-6,-6,0.05154639175257732,0.061855670103092786,0.061855670103092786,2084
-5,-6,-5,0.05813953488372093,0.06976744186046512,0.05813953488372093,2085
-5,-6,-4,0.06493506493506493,0.07792207792207792,0.05194805194805195,2086
-5,-6,-3,0.07142857142857142,0.08571428571428572,0.04285714285714286,2087
-5,-6,-2,0.07692307692307693,0.09230769230769231,0.03076923076923077,2088
-5,-6,-1,0.08064516129032258,0.0967741935483871,0.016129032258064516,2089
-5,-6,0,0.08196721311475409,0.09836065573770492,0.0,2090
-5,-6,1,0.08064516129032258,0.0967741935483871,-0.016129032258064516,2091
-5,-6,2,0.07692307692307693,0.09230769230769231,-0.03076923076923077,2092
-5,-6,3,0.07142857142857142,0.08571428571428572,-0.04285714285714286,2093
-5,-6,4,0.06493506493506493,0.07792207792207792,-0.05194805194805195,2094
-5,-6,5,0.05813953488372093,0.06976744186046512,-0.05813953488372093,2095
-5,-6,6,0.05154639175257732,0.061855670103092786,-0.061855670103092786,2096
-5,-6,7,0.045454545454545456,0.05454545454545454,-0.06363636363636363,2097
-5,-6,8,0.04,0.048,-0.064,2098
-5,-6,9,0.035211267605633804,0.04225352112676056,-0.06338028169014084,2099
-5,-5,-10,0.03333333333333333,0.03333333333333333,0.06666666666666667,2100
-5,-5,-9,0.03816793893129771,0.03816793893129771,0.06870229007633588,2101
-5,-5,-8,0.043859649122807015,0.043859649122807015,0.07017543859649122,2102
-5,-5,-7,0.050505050505050504,0.050505050505050504,0.0707070707070707,2103
-5,-5,-6,0.05813953488372093,0.05813953488372093,0.06976744186046512,2104
-5,-5,-5,0.06666666666666667,0.06666666666666667,0.06666666666666667,2105
-5,-5,-4,0.07575757575757576,0.07575757575757576,0.06060606060606061,2106
-5,-5,-3,0.0847457627118644,0.0847457627118644,0.05084745762711865,2107
-5,-5,-2,0.09259259259259259,0.09259259259259259,0.037037037037037035,2108
-5,-5,-1,0.09803921568627451,0.09803921568627451,0.0196078431372549,2109
-5,-5,0,0.1,0.1,0.0,2110
-5,-5,1,0.09803921568627451,0.09803921568627451,-0.0196078431372549,2111
-5,-5,2,0.09259259259259259,0.09259259259259259,-0.037037037037037035,2112
-5,-5,3,0.0847457627118644,0.0847457627118644,-0.05084745762711865,2113
-5,-5,4,0.07575757575757576,0.07575757575757576,-0.06060606060606061,2114
-5,-5,5,0.06666666666666667,0.06666666666666667,-0.06666666666666667,2115
-5,-5,6,0.05813953488372093,0.05813953488372093,-0.06976744186046512,2116
-5,-5,7,0.050505050505050504,0.050505050505050504,-0.0707070707070707,2117
-5,-5,8,0.043859649122807015,0.043859649122807015,-0.07017543859649122,2118
-5,-5,9,0.03816793893129771,0.03816793893129771,-0.06870229007633588,2119
-5,-4,-10,0.03546099290780142,0.028368794326241134,0.07092198581560284,2120
-5,-4,-9,0.040983606557377046,0.03278688524590164,0.07377049180327869,2121
-5,-4,-8,0.047619047619047616,0.0380952380952381,0.0761904761904762,2122
-5,-4,-7,0.05555555555555555,0.044444444444444446,0.07777777777777778,2123
-5,-4,-6,0.06493506493506493,0.05194805194805195,0.07792207792207792,2124
-5,-4,-5,0.07575757575757576,0.06060606060606061,0.07575757575757576,2125
-5,-4,-4,0.08771929824561403,0.07017543859649122,0.07017543859649122,2126
-5,-4,-3,0.1,0.08,0.06,2127
-5,-4,-2,0.1111111111111111,0.08888888888888889,0.044444444444444446,2128
-5,-4,-1,0.11904761904761904,0.09523809523809523,0.023809523809523808,2129
-5,-4,0,0.12195121951219512,0.0975609756097561,0.0,2130
-5,-4,1,0.11904761904761904,0.09523809523809523,-0.023809523809523808,2131
-5,-4,2,0.1111111111111111,0.08888888888888889,-0.044444444444444446,2132
-5,-4,3,0.1,0.08,-0.06,2133
-5,-4,4,0.08771929824561403,0.07017543859649122,-0.07017543859649122,2134
-5,-4,5,0.07575757575757576,0.06060606060606061,-0.07575757575757576,2135
-5,-4,6,0.06493506493506493,0.05194805194805195,-0.07792207792207792,2136
-5,-4,7,0.05555555555555555,0.044444444444444446,-0.07777777777777778,2137
-5,-4,8,0.047619047619047616,0.0380952380952381,-0.0761904761904762,2138
-5,-4,9,0.040983606557377046,0.03278688524590164,-0.07377049180327869,2139
-5,-3,-10,0.03731343283582089,0.022388059701492536,0.07462686567164178,2140
-5,-3,-9,0.043478260869565216,0.02608695652173913,0.0782608695652174,2141
-5,-3,-8,0.05102040816326531,0.030612244897959183,0.08163265306122448,2142
-5,-3,-7,0.060240963855421686,0.03614457831325301,0.08433734939759036,2143
-5,-3,-6,0.07142857142857142,0.04285714285714286,0.08571428571428572,2144
-5,-3,-5,0.0847457627118644,0.05084745762711865,0.0847457627118644,2145
-5,-3,-4,0.1,0.06,0.08,2146
-5,-3,-3,0.11627906976744186,0.06976744186046512,0.06976744186046512,2147
-5,-3,-2,0.13157894736842105,0.07894736842105263,0.05263157894736842,2148
-5,-3,-1,0.14285714285714285,0.08571428571428572,0.02857142857142857,2149
-5,-3,0,0.14705882352941177,0.08823529411764706,0.0,2150
-5,-3,1,0.14285714285714285,0.08571428571428572,-0.02857142857142857,2151
-5,-3,2,0.13157894736842105,0.07894736842105263,-0.05263157894736842,2152
-5,-3,3,0.11627906976744186,0.06976744186046512,-0.06976744186046512,2153
-5,-3,4,0.1,0.06,-0.08,2154
-5,-3,5,0.0847457627118644,0.05084745762711865,-0.0847457627118644,2155
-5,-3,6,0.07142857142857142,0.04285714285714286,-0.08571428571428572,2156
-5,-3,7,0.060240963855421686,0.03614457831325301,-0.08433734939759036,2157
-5,-3,8,0.05102040816326531,0.030612244897959183,-0.08163265306122448,2158
-5,-3,9,0.043478260869565216,0.02608695652173913,-0.0782608695652174,2159
-5,-2,-10,0.03875968992248062,0.015503875968992248,0.07751937984496124,2160
-5,-2,-9,0.045454545454545456,0.01818181818181818,0.08181818181818182,2161
-5,-2,-8,0.053763440860215055,0.021505376344086023,0.08602150537634409,2162
-5,-2,-7,0.0641025641025641,0.02564102564102564,0.08974358974358974,2163
-5,-2,-6,0.07692307692307693,0.03076923076923077,0.09230769230769231,2164
-5,-2,-5,0.09259259259259259,0.037037037037037035,0.09259259259259259,2165
-5,-2,-4,0.1111111111111111,0.044444444444444446,0.08888888888888889,2166
-5,-2,-3,0.13157894736842105,0.05263157894736842,0.07894736842105263,2167
-5,-2,-2,0.15151515151515152,0.06060606060606061,0.06060606060606061,2168
-5,-2,-1,0.16666666666666666,0.06666666666666667,0.03333333333333333,2169
-5,-2,0,0.1724137931034483,0.06896551724137931,0.0,2170
-5,-2,1,0.16666666666666666,0.06666666666666667,-0.03333333333333333,2171
-5,-2,2,0.15151515151515152,0.06060606060606061,-0.06060606060606061,2172
-5,-2,3,0.13157894736842105,0.05263157894736842,-0.07894736842105263,2173
-5,-2,4,0.1111111111111111,0.044444444444444446,-0.08888888888888889,2174
-5,-2,5,0.09259259259259259,0.037037037037037035,-0.09259259259259259,2175
-5,-2,6,0.07692307692307693,0.03076923076923077,-0.09230769230769231,2176
-5,-2,7,0.0641025641025641,0.02564102564102564,-0.08974358974358974,2177
-5,-2,8,0.053763440860215055,0.021505376344086023,-0.08602150537634409,2178
-5,-2,9,0.045454545454545456,0.01818181818181818,-0.08181818181818182,2179
-5,-1,-10,0.03968253968253968,0.007936507936507936,0.07936507936507936,2180
-5,-1,-9,0.04672897196261682,0.009345794392523364,0.08411214953271028,2181
-5,-1,-8,0.05555555555555555,0.011111111111111112,0.08888888888888889,2182
-5,-1,-7,0.06666666666666667,0.013333333333333334,0.09333333333333334,2183
-5,-1,-6,0.08064516129032258,0.016129032258064516,0.0967741935483871,2184
-5,-1,-5,0.09803921568627451,0.0196078431372549,0.09803921568627451,2185
-5,-1,-4,0.11904761904761904,0.023809523809523808,0.09523809523809523,2186
-5,-1,-3,0.14285714285714285,0.02857142857142857,0.08571428571428572,2187
-5,-1,-2,0.16666666666666666,0.03333333333333333,0.06666666666666667,2188
-5,-1,-1,0.18518518518518517,0.037037037037037035,0.037037037037037035,2189
-5,-1,0,0.19230769230769232,0.038461538461538464,0.0,2190
-5,-1,1,0.18518518518518517,0.037037037037037035,-0.037037037037037035,2191
-5,-1,2,0.16666666666666666,0.03333333333333333,-0.06666666666666667,2192
-5,-1,3,0.14285714285714285,0.02857142857142857,-0.08571428571428572,2193
-5,-1,4,0.11904761904761904,0.023809523809523808,-0.09523809523809523,2194
-5,-1,5,0.09803921568627451,0.0196078431372549,-0.09803921568627451,2195
-5,-1,6,0.08064516129032258,0.016129032258064516,-0.0967741935483871,2196
-5,-1,7,0.06666666666666667,0.013333333333333334,-0.09333333333333334,2197
-5,-1,8,0.05555555555555555,0.011111111111111112,-0.08888888888888889,2198
-5,-1,9,0.04672897196261682,0.009345794392523364,-0.08411214953271028,2199
-5,0,-10,0.04,0.0,0.08,2200
-5,0,-9,0.04716981132075472,0.0,0.08490566037735849,2201
-5,0,-8,0.056179775280898875,0.0,0.0898876404494382,2202
-5,0,-7,0.06756756756756757,0.0,0.0945945945945946,2203
-5,0,-6,0.08196721311475409,0.0,0.09836065573770492,2204
-5,0,-5,0.1,0.0,0.1,2205
-5,0,-4,0.12195121951219512,0.0,0.0975609756097561,2206
-5,0,-3,0.14705882352941177,0.0,0.08823529411764706,2207
-5,0,-2,0.1724137931034483,0.0,0.06896551724137931,2208
-5,0,-1,0.19230769230769232,0.0,0.038461538461538464,2209
-5,0,0,0.2,0.0,0.0,2210
-5,0,1,0.19230769230769232,0.0,-0.038461538461538464,2211
-5,0,2,0.1724137931034483,0.0,-0.06896551724137931,2212
-5,0,3,0.14705882352941177,0.0,-0.08823529411764706,2213
-5,0,4,0.12195121951219512,0.0,-0.0975609756097561,2214
-5,0,5,0.1,0.0,-0.1,2215
-5,0,6,0.08196721311475409,0.0,-0.09836065573770492,2216
-5,0,7,0.06756756756756757,0.0,-0.0945945945945946,2217
-5,0,8,0.056179775280898875,0.0,-0.0898876404494382,2218
-5,0,9,0.04716981132075472,0.0,-0.08490566037735849,2219
-5,1,-10,0.03968253968253968,-0.007936507936507936,0.07936507936507936,2220
-5,1,-9,0.04672897196261682,-0.009345794392523364,0.08411214953271028,2221
-5,1,-8,0.05555555555555555,-0.011111111111111112,0.08888888888888889,2222
-5,1,-7,0.06666666666666667,-0.013333333333333334,0.09333333333333334,2223
-5,1,-6,0.08064516129032258,-0.016129032258064516,0.0967741935483871,2224
-5,1,-5,0.09803921568627451,-0.0196078431372549,0.09803921568627451,2225
-5,1,-4,0.11904761904761904,-0.023809523809523808,0.09523809523809523,2226
-5,1,-3,0.14285714285714285,-0.02857142857142857,0.08571428571428572,2227
